152	59.186254463332
153	58.9945819472844
154	58.9070792769148
155	58.9070792769148
156	59.0904182053082
157	58.9320800398775
158	58.8195766065452
159	58.9362468337046
160	58.9779147719759
161	59.1362529374065
162	58.8737449262978
163	59.0112491225929
164	58.777908668274
165	59.0237495040742
166	58.8362437818537
167	59.0904182053082
168	59.048750267037
169	59.1404197312337
170	58.7695750806197
171	58.9987487411115
172	58.9904151534572
173	58.7195735546943
174	58.9404136275318
175	58.8529109571622
176	59.0820846176539
177	59.1154189682709
178	59.0820846176539
179	59.048750267037
180	58.777908668274
181	58.9529140090131
182	59.0779178238268
183	59.2362559892575
184	58.9987487411115
185	59.0570838546912
186	58.8695781324707
187	59.1070853806167
188	58.8195766065452
189	59.0445834732098
190	58.8904121016063
191	59.1945880509863
192	59.0029155349386
193	59.1904212571591
194	59.0737510299997
195	59.2362559892575
196	58.9529140090131
197	58.8779117201249
198	59.1154189682709
199	59.1154189682709
200	58.9279132460504
201	58.9112460707419
202	58.7529079053112
203	58.8945788954334
204	59.0195827102471
205	58.8654113386435
206	58.8154098127181
207	59.1154189682709
208	59.0820846176539
209	58.9945819472844
210	59.0654174423455
211	58.9779147719759
212	59.0612506485183
213	58.9987487411115
214	59.0070823287657
215	58.7695750806197
216	59.01541591642
217	59.0945849991353
218	59.0820846176539
219	59.0404166793827
220	58.9445804213589
221	58.9612475966674
222	59.0112491225929
223	58.9695811843216
224	58.8237434003723
225	59.0820846176539
226	58.882078513952
227	58.7737418744469
228	58.8862453077792
229	59.1404197312337
230	59.0737510299997
231	59.1820876695049
232	58.7695750806197
233	59.0320830917285
234	58.9529140090131
235	59.048750267037
236	59.2570899583931
237	59.1945880509863
238	59.2237556077761
239	59.252923164566
240	59.0654174423455
241	59.1404197312337
242	59.2279224016032
243	59.5404319386375
244	59.6237678151799
245	59.5112643818476
246	59.7196040732037
247	59.694603310241
248	59.4404288867865
249	59.8237739188818
250	59.5487655262917
251	59.4362620929594
252	59.661268959624
253	59.8779422386344
254	59.6487685781426
255	59.9737784966582
256	59.8237739188818
257	59.7529384238207
258	59.9404441460412
259	59.8321075065361
260	60.0029460534481
261	59.6487685781426
262	59.5695994954273
263	59.8529414756717
264	59.5195979695018
265	59.965444909004
266	59.8404410941903
267	59.965444909004
268	60.0154464349295
269	59.7737723929563
270	59.5445987324646
271	59.6529353719698
272	59.9279437645599
273	60.1612842188788
274	59.9821120843125
275	59.9237769707328
276	59.9196101769056
277	59.9362773522141
278	60.0279468164108
279	59.9696117028311
280	59.6404349904884
281	59.6987701040681
282	59.7321044546851
283	59.8279407127089
284	59.7529384238207
285	59.7654388053021
286	59.7071036917224
287	59.6404349904884
288	59.5362651448103
